Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
68438     	0.1199         	0.114809       	13050000  	0.1000    	309.50         
68472     	0.1377         	0.116228       	13060000  	0.1000    	355.60         
68506     	0.1702         	0.115500       	13070000  	0.1000    	367.00         
68543     	0.1311         	0.113097       	13080000  	0.1000    	300.90         
68582     	0.1601         	0.113256       	13090000  	0.1000    	306.80         
68619     	0.1628         	0.117759       	13100000  	0.1000    	252.60         
68647     	0.1775         	0.116109       	13110000  	0.1000    	285.80         
68689     	0.1343         	0.114678       	13120000  	0.1000    	251.50         
68720     	0.1269         	0.114991       	13130000  	0.1000    	281.50         
68761     	0.1162         	0.115391       	13140000  	0.1000    	261.50         
68801     	0.1280         	0.118841       	13150000  	0.1000    	311.00         
68845     	0.1010         	0.118475       	13160000  	0.1000    	228.50         
68886     	0.1520         	0.120641       	13170000  	0.1000    	307.60         
68926     	0.0982         	0.118803       	13180000  	0.1000    	270.80         
68964     	0.0905         	0.117331       	13190000  	0.1000    	237.60         
69008     	0.0582         	0.120819       	13200000  	0.1000    	326.00         
69042     	0.1758         	0.122425       	13210000  	0.1000    	278.60         
69086     	0.1338         	0.120575       	13220000  	0.1000    	295.90         
69125     	0.1368         	0.125041       	13230000  	0.1000    	321.20         
69173     	0.1443         	0.126688       	13240000  	0.1000    	160.40         
69209     	0.1558         	0.122516       	13250000  	0.1000    	275.50         
69255     	0.1124         	0.123262       	13260000  	0.1000    	305.30         
69302     	0.0933         	0.120209       	13270000  	0.1000    	231.50         
69340     	0.1288         	0.120116       	13280000  	0.1000    	334.50         
69376     	0.1155         	0.122775       	13290000  	0.1000    	283.40         
69412     	0.1586         	0.121031       	13300000  	0.1000    	242.50         
69455     	0.1810         	0.119231       	13310000  	0.1000    	145.60         
69494     	0.1161         	0.119434       	13320000  	0.1000    	279.00         
69536     	0.1121         	0.120019       	13330000  	0.1000    	208.60         
69585     	0.0992         	0.120834       	13340000  	0.1000    	235.60         
69633     	0.0873         	0.121009       	13350000  	0.1000    	160.00         
69673     	0.0830         	0.120034       	13360000  	0.1000    	207.30         
69712     	0.1557         	0.122434       	13370000  	0.1000    	184.30         
69751     	0.0901         	0.120850       	13380000  	0.1000    	370.90         
69792     	0.1392         	0.119191       	13390000  	0.1000    	172.60         
69832     	0.1259         	0.120997       	13400000  	0.1000    	280.60         
69873     	0.0739         	0.121372       	13410000  	0.1000    	262.10         
69914     	0.1679         	0.124750       	13420000  	0.1000    	316.40         
69956     	0.0660         	0.119575       	13430000  	0.1000    	349.40         
69999     	0.0921         	0.121231       	13440000  	0.1000    	151.40         
70034     	0.1637         	0.121353       	13450000  	0.1000    	240.00         
70074     	0.1566         	0.120622       	13460000  	0.1000    	248.80         
70116     	0.1138         	0.118984       	13470000  	0.1000    	294.40         
70158     	0.1256         	0.119478       	13480000  	0.1000    	292.90         
70195     	0.1071         	0.117747       	13490000  	0.1000    	322.60         
70232     	0.1288         	0.119800       	13500000  	0.1000    	283.90         
70271     	0.0941         	0.120688       	13510000  	0.1000    	264.50         
70307     	0.1437         	0.123872       	13520000  	0.1000    	348.60         
70342     	0.1504         	0.123659       	13530000  	0.1000    	307.00         
70378     	0.1189         	0.124931       	13540000  	0.1000    	320.30         
70423     	0.0721         	0.122934       	13550000  	0.1000    	308.60         
70466     	0.0989         	0.125712       	13560000  	0.1000    	354.90         
70507     	0.1487         	0.124962       	13570000  	0.1000    	247.70         
70549     	0.1290         	0.125738       	13580000  	0.1000    	286.80         
70592     	0.1442         	0.125331       	13590000  	0.1000    	324.30         
70632     	0.1014         	0.126359       	13600000  	0.1000    	207.70         
70676     	0.1072         	0.124262       	13610000  	0.1000    	266.90         
70720     	0.1361         	0.125488       	13620000  	0.1000    	300.10         
70763     	0.0670         	0.124581       	13630000  	0.1000    	295.00         
70821     	0.1368         	0.123916       	13640000  	0.1000    	81.90          
70868     	0.0893         	0.127712       	13650000  	0.1000    	305.80         
70904     	0.2449         	0.125047       	13660000  	0.1000    	338.70         
70943     	0.1014         	0.122681       	13670000  	0.1000    	263.00         
70981     	0.1116         	0.120138       	13680000  	0.1000    	175.70         
71019     	0.0959         	0.117416       	13690000  	0.1000    	306.00         
71057     	0.1426         	0.116150       	13700000  	0.1000    	292.10         
71098     	0.0964         	0.116962       	13710000  	0.1000    	304.30         
71134     	0.1653         	0.116259       	13720000  	0.1000    	131.10         
71172     	0.1369         	0.118669       	13730000  	0.1000    	336.20         
71212     	0.1499         	0.113728       	13740000  	0.1000    	147.40         
71254     	0.0728         	0.117856       	13750000  	0.1000    	124.40         
71295     	0.1373         	0.113603       	13760000  	0.1000    	285.70         
71334     	0.1439         	0.114859       	13770000  	0.1000    	299.50         
71373     	0.1230         	0.116881       	13780000  	0.1000    	266.50         
71411     	0.1031         	0.113947       	13790000  	0.1000    	262.90         
71458     	0.1481         	0.116544       	13800000  	0.1000    	315.00         
71506     	0.0610         	0.115459       	13810000  	0.1000    	235.20         
71542     	0.1055         	0.115194       	13820000  	0.1000    	254.70         
71580     	0.1124         	0.115916       	13830000  	0.1000    	229.60         
71627     	0.1174         	0.118069       	13840000  	0.1000    	283.20         
71674     	0.1376         	0.114844       	13850000  	0.1000    	92.70          
71709     	0.1695         	0.120625       	13860000  	0.1000    	69.90          
71745     	0.1413         	0.118372       	13870000  	0.1000    	312.70         
71783     	0.1233         	0.116281       	13880000  	0.1000    	242.70         
71822     	0.0982         	0.121816       	13890000  	0.1000    	254.10         
71855     	0.1053         	0.122522       	13900000  	0.1000    	345.30         
71893     	0.1547         	0.121388       	13910000  	0.1000    	297.50         
71932     	0.0669         	0.121084       	13920000  	0.1000    	239.90         
71981     	0.0913         	0.115900       	13930000  	0.1000    	296.40         
72021     	0.0892         	0.119666       	13940000  	0.1000    	316.60         
72069     	0.0891         	0.120447       	13950000  	0.1000    	332.00         
72106     	0.1270         	0.123356       	13960000  	0.1000    	251.00         
72143     	0.1617         	0.119734       	13970000  	0.1000    	361.30         
72181     	0.1245         	0.121409       	13980000  	0.1000    	263.20         
72217     	0.1602         	0.119047       	13990000  	0.1000    	320.80         
72251     	0.1892         	0.124831       	14000000  	0.1000    	260.30         
72295     	0.1453         	0.120006       	14010000  	0.1000    	293.50         
72338     	0.1136         	0.124194       	14020000  	0.1000    	201.10         
72380     	0.1517         	0.122266       	14030000  	0.1000    	233.80         
72421     	0.1450         	0.122469       	14040000  	0.1000    	227.30         
72461     	0.1451         	0.126194       	14050000  	0.1000    	174.90         
72502     	0.1399         	0.123859       	14060000  	0.1000    	351.70         
72540     	0.1975         	0.120656       	14070000  	0.1000    	335.10         
72586     	0.1116         	0.122331       	14080000  	0.1000    	275.00         
72624     	0.1539         	0.121606       	14090000  	0.1000    	358.30         
72667     	0.0838         	0.125353       	14100000  	0.1000    	333.80         
72722     	0.0793         	0.124712       	14110000  	0.1000    	218.30         
72761     	0.1330         	0.123428       	14120000  	0.1000    	267.10         
72801     	0.1128         	0.128028       	14130000  	0.1000    	293.10         
72840     	0.1324         	0.126478       	14140000  	0.1000    	305.80         
72876     	0.0982         	0.123409       	14150000  	0.1000    	272.30         
72924     	0.1158         	0.122362       	14160000  	0.1000    	233.00         
72961     	0.1235         	0.119747       	14170000  	0.1000    	308.50         
72998     	0.1294         	0.122584       	14180000  	0.1000    	155.70         
73038     	0.1643         	0.124084       	14190000  	0.1000    	339.70         
73083     	0.1522         	0.122369       	14200000  	0.1000    	294.00         
73116     	0.2036         	0.122847       	14210000  	0.1000    	345.00         
73154     	0.1210         	0.125472       	14220000  	0.1000    	304.80         
73196     	0.1278         	0.128384       	14230000  	0.1000    	322.80         
73238     	0.1182         	0.124012       	14240000  	0.1000    	291.60         
73278     	0.1378         	0.124131       	14250000  	0.1000    	208.80         
73315     	0.1599         	0.126600       	14260000  	0.1000    	253.60         
73353     	0.1044         	0.130562       	14270000  	0.1000    	316.80         
73392     	0.1158         	0.132741       	14280000  	0.1000    	304.90         
73425     	0.1830         	0.128362       	14290000  	0.1000    	324.40         
73461     	0.1506         	0.127091       	14300000  	0.1000    	321.60         
73494     	0.1466         	0.125800       	14310000  	0.1000    	260.20         
73526     	0.1542         	0.125294       	14320000  	0.1000    	322.50         
73565     	0.1497         	0.128803       	14330000  	0.1000    	290.70         
73607     	0.1448         	0.124609       	14340000  	0.1000    	232.90         
73646     	0.0980         	0.126147       	14350000  	0.1000    	264.20         
73685     	0.1579         	0.123159       	14360000  	0.1000    	304.50         
73726     	0.0886         	0.124931       	14370000  	0.1000    	266.20         
73769     	0.1760         	0.125281       	14380000  	0.1000    	94.10          
73803     	0.1456         	0.126003       	14390000  	0.1000    	204.30         
73839     	0.1352         	0.121422       	14400000  	0.1000    	265.70         
73876     	0.1492         	0.125181       	14410000  	0.1000    	292.10         
73908     	0.1781         	0.126978       	14420000  	0.1000    	307.50         
73942     	0.1396         	0.126681       	14430000  	0.1000    	309.90         
73982     	0.1286         	0.125219       	14440000  	0.1000    	266.90         
74018     	0.1523         	0.127450       	14450000  	0.1000    	304.00         
74073     	0.0898         	0.126647       	14460000  	0.1000    	274.60         
74116     	0.0926         	0.128791       	14470000  	0.1000    	250.70         
74157     	0.0975         	0.124219       	14480000  	0.1000    	201.40         
74195     	0.0735         	0.126922       	14490000  	0.1000    	234.00         
74234     	0.1326         	0.125094       	14500000  	0.1000    	264.50         
74277     	0.0936         	0.125831       	14510000  	0.1000    	281.50         
74306     	0.1566         	0.127419       	14520000  	0.1000    	280.60         
74346     	0.1285         	0.128444       	14530000  	0.1000    	242.10         
74384     	0.1663         	0.125262       	14540000  	0.1000    	282.60         
74421     	0.1217         	0.126728       	14550000  	0.1000    	243.30         
74471     	0.1248         	0.125472       	14560000  	0.1000    	27.80          
74512     	0.1475         	0.127903       	14570000  	0.1000    	215.30         
74564     	0.0733         	0.126541       	14580000  	0.1000    	315.10         
74599     	0.0978         	0.130131       	14590000  	0.1000    	262.60         
74634     	0.1132         	0.128194       	14600000  	0.1000    	314.60         
74673     	0.1074         	0.130103       	14610000  	0.1000    	233.10         
74728     	0.0976         	0.126275       	14620000  	0.1000    	149.80         
74762     	0.1714         	0.128469       	14630000  	0.1000    	271.60         
74811     	0.1746         	0.128312       	14640000  	0.1000    	232.30         
74851     	0.1025         	0.123900       	14650000  	0.1000    	308.40         
74892     	0.1329         	0.126134       	14660000  	0.1000    	317.50         
74934     	0.1333         	0.129128       	14670000  	0.1000    	294.20         
74979     	0.1041         	0.127766       	14680000  	0.1000    	259.10         
75013     	0.1669         	0.124684       	14690000  	0.1000    	292.20         
75051     	0.1179         	0.125841       	14700000  	0.1000    	191.50         
75086     	0.2036         	0.123503       	14710000  	0.1000    	330.60         
75127     	0.1844         	0.122434       	14720000  	0.1000    	200.30         
75166     	0.1280         	0.118888       	14730000  	0.1000    	226.00         
75208     	0.0515         	0.121422       	14740000  	0.1000    	302.60         
75247     	0.1870         	0.122756       	14750000  	0.1000    	214.80         
75287     	0.1820         	0.118644       	14760000  	0.1000    	168.10         
75321     	0.1484         	0.118484       	14770000  	0.1000    	285.10         
75357     	0.1393         	0.119528       	14780000  	0.1000    	314.90         
75396     	0.0914         	0.120103       	14790000  	0.1000    	147.90         
75445     	0.1232         	0.119825       	14800000  	0.1000    	330.00         
75488     	0.1285         	0.117512       	14810000  	0.1000    	286.00         
75534     	0.0875         	0.119669       	14820000  	0.1000    	317.60         
75568     	0.1745         	0.119812       	14830000  	0.1000    	210.40         
75611     	0.0952         	0.121338       	14840000  	0.1000    	359.10         
75651     	0.1380         	0.123931       	14850000  	0.1000    	337.50         
75694     	0.0671         	0.122372       	14860000  	0.1000    	334.40         
75727     	0.1905         	0.121988       	14870000  	0.1000    	374.70         
75768     	0.0607         	0.122706       	14880000  	0.1000    	244.70         
75810     	0.1058         	0.120412       	14890000  	0.1000    	286.20         
75847     	0.0982         	0.124478       	14900000  	0.1000    	244.30         
75891     	0.0950         	0.123003       	14910000  	0.1000    	295.60         
75933     	0.1313         	0.118156       	14920000  	0.1000    	341.80         
75972     	0.1473         	0.119609       	14930000  	0.1000    	317.50         
76012     	0.1851         	0.115644       	14940000  	0.1000    	276.40         
76050     	0.0921         	0.124159       	14950000  	0.1000    	323.60         
76086     	0.1634         	0.119197       	14960000  	0.1000    	266.40         
76126     	0.1587         	0.119262       	14970000  	0.1000    	274.20         
76164     	0.1304         	0.119412       	14980000  	0.1000    	338.20         
76205     	0.1423         	0.121244       	14990000  	0.1000    	287.20         
76241     	0.1340         	0.118953       	15000000  	0.1000    	284.00         
76279     	0.1156         	0.120184       	15010000  	0.1000    	202.00         
76322     	0.1016         	0.119000       	15020000  	0.1000    	303.70         
76360     	0.1289         	0.114847       	15030000  	0.1000    	311.00         
76405     	0.0963         	0.116512       	15040000  	0.1000    	264.70         
76442     	0.1262         	0.118466       	15050000  	0.1000    	311.80         
76478     	0.1044         	0.118447       	15060000  	0.1000    	243.70         
76523     	0.1181         	0.116375       	15070000  	0.1000    	313.50         
76562     	0.1382         	0.115219       	15080000  	0.1000    	207.60         
76605     	0.1095         	0.119006       	15090000  	0.1000    	330.00         
76650     	0.0860         	0.117666       	15100000  	0.1000    	336.10         
76691     	0.1059         	0.116091       	15110000  	0.1000    	312.20         
76726     	0.1654         	0.117388       	15120000  	0.1000    	317.20         
76758     	0.1605         	0.119281       	15130000  	0.1000    	238.70         
76800     	0.1340         	0.116062       	15140000  	0.1000    	319.70         
76838     	0.1199         	0.113853       	15150000  	0.1000    	285.30         
76879     	0.0958         	0.113844       	15160000  	0.1000    	237.00         
76914     	0.1300         	0.110966       	15170000  	0.1000    	195.30         
76954     	0.1875         	0.114562       	15180000  	0.1000    	292.90         
76998     	0.1225         	0.114709       	15190000  	0.1000    	230.50         
77037     	0.1115         	0.114012       	15200000  	0.1000    	349.10         
77077     	0.0990         	0.116456       	15210000  	0.1000    	316.60         
77112     	0.1669         	0.113450       	15220000  	0.1000    	246.60         
77150     	0.1522         	0.111175       	15230000  	0.1000    	299.60         
77189     	0.1480         	0.116759       	15240000  	0.1000    	270.90         
77225     	0.1459         	0.118219       	15250000  	0.1000    	217.80         
77261     	0.1815         	0.118956       	15260000  	0.1000    	226.60         
77306     	0.1316         	0.118297       	15270000  	0.1000    	195.50         
77346     	0.1307         	0.119328       	15280000  	0.1000    	249.60         
77383     	0.0995         	0.118188       	15290000  	0.1000    	244.40         
77421     	0.1090         	0.118106       	15300000  	0.1000    	254.90         
77456     	0.1824         	0.120441       	15310000  	0.1000    	213.00         
77501     	0.1347         	0.118400       	15320000  	0.1000    	283.60         
77538     	0.1183         	0.119162       	15330000  	0.1000    	291.70         
77576     	0.1070         	0.118478       	15340000  	0.1000    	143.20         
77617     	0.1242         	0.119353       	15350000  	0.1000    	136.30         
77651     	0.1487         	0.119603       	15360000  	0.1000    	281.20         
77688     	0.0983         	0.123012       	15370000  	0.1000    	271.60         
77720     	0.1941         	0.121775       	15380000  	0.1000    	319.10         
77759     	0.1345         	0.118519       	15390000  	0.1000    	235.80         
77803     	0.1290         	0.115219       	15400000  	0.1000    	295.00         
77841     	0.1309         	0.115825       	15410000  	0.1000    	323.20         
77882     	0.1226         	0.118688       	15420000  	0.1000    	311.50         
77917     	0.1392         	0.117622       	15430000  	0.1000    	320.70         
77953     	0.1525         	0.118528       	15440000  	0.1000    	303.40         
77993     	0.1219         	0.118822       	15450000  	0.1000    	225.60         
78033     	0.1267         	0.118631       	15460000  	0.1000    	151.80         
78067     	0.1548         	0.117734       	15470000  	0.1000    	267.70         
78104     	0.2276         	0.118009       	15480000  	0.1000    	260.90         
78144     	0.1370         	0.114675       	15490000  	0.1000    	269.10         
78181     	0.1303         	0.117294       	15500000  	0.1000    	224.30         
78231     	0.0937         	0.115750       	15510000  	0.1000    	264.50         
78269     	0.1597         	0.117069       	15520000  	0.1000    	268.30         
78310     	0.1652         	0.116081       	15530000  	0.1000    	330.90         
78341     	0.1920         	0.118141       	15540000  	0.1000    	346.00         
78373     	0.1264         	0.119469       	15550000  	0.1000    	317.70         
78427     	0.1275         	0.120644       	15560000  	0.1000    	318.00         
78470     	0.1222         	0.121644       	15570000  	0.1000    	279.30         
78520     	0.1166         	0.118034       	15580000  	0.1000    	245.40         
78565     	0.1146         	0.120494       	15590000  	0.1000    	281.40         
78600     	0.1288         	0.117291       	15600000  	0.1000    	287.20         
78643     	0.1805         	0.118362       	15610000  	0.1000    	309.80         
78678     	0.1695         	0.117972       	15620000  	0.1000    	277.40         
78714     	0.2014         	0.116947       	15630000  	0.1000    	273.50         
78760     	0.1108         	0.117353       	15640000  	0.1000    	292.50         
78803     	0.1189         	0.118684       	15650000  	0.1000    	302.50         
78845     	0.1251         	0.122106       	15660000  	0.1000    	214.80         
78890     	0.1376         	0.119953       	15670000  	0.1000    	182.60         
78928     	0.1323         	0.118019       	15680000  	0.1000    	196.40         
78969     	0.0924         	0.116488       	15690000  	0.1000    	241.10         
79008     	0.1583         	0.115712       	15700000  	0.1000    	179.70         
79053     	0.1437         	0.117422       	15710000  	0.1000    	304.70         
79097     	0.1139         	0.115472       	15720000  	0.1000    	266.20         
79142     	0.1558         	0.116528       	15730000  	0.1000    	279.80         
79183     	0.1836         	0.118272       	15740000  	0.1000    	170.80         
79221     	0.1496         	0.118022       	15750000  	0.1000    	278.00         
79255     	0.1645         	0.118291       	15760000  	0.1000    	313.10         
79298     	0.1238         	0.118431       	15770000  	0.1000    	156.00         
79341     	0.1487         	0.116269       	15780000  	0.1000    	272.30         
79379     	0.1434         	0.115838       	15790000  	0.1000    	307.10         
79416     	0.1676         	0.114862       	15800000  	0.1000    	178.40         
79457     	0.1109         	0.119984       	15810000  	0.1000    	323.30         
79501     	0.1173         	0.115059       	15820000  	0.1000    	270.80         
79551     	0.0956         	0.112816       	15830000  	0.1000    	295.60         
79588     	0.1528         	0.114000       	15840000  	0.1000    	319.40         
79622     	0.1370         	0.113984       	15850000  	0.1000    	115.50         
79666     	0.1557         	0.112888       	15860000  	0.1000    	298.50         
79708     	0.1432         	0.115678       	15870000  	0.1000    	234.40         
79742     	0.1966         	0.118369       	15880000  	0.1000    	205.30         
79776     	0.0989         	0.118903       	15890000  	0.1000    	290.90         
79807     	0.1447         	0.115356       	15900000  	0.1000    	236.70         
79844     	0.1249         	0.118341       	15910000  	0.1000    	232.20         
79876     	0.1951         	0.120188       	15920000  	0.1000    	299.90         
79916     	0.1826         	0.120634       	15930000  	0.1000    	260.30         
79958     	0.1139         	0.119141       	15940000  	0.1000    	306.70         
80005     	0.1153         	0.117431       	15950000  	0.1000    	236.80         
80043     	0.1258         	0.115403       	15960000  	0.1000    	303.90         
80083     	0.1733         	0.118650       	15970000  	0.1000    	248.60         
80131     	0.1309         	0.115156       	15980000  	0.1000    	280.70         
80173     	0.1671         	0.113891       	15990000  	0.1000    	266.10         
80216     	0.1735         	0.117569       	16000000  	0.1000    	273.10         
80263     	0.0818         	0.113522       	16010000  	0.1000    	199.60         
80299     	0.1500         	0.115612       	16020000  	0.1000    	253.30         
80343     	0.1083         	0.116850       	16030000  	0.1000    	229.30         
80389     	0.0927         	0.117128       	16040000  	0.1000    	267.10         
80432     	0.1413         	0.118250       	16050000  	0.1000    	307.20         
80477     	0.1480         	0.121316       	16060000  	0.1000    	252.40         
80526     	0.1200         	0.119622       	16070000  	0.1000    	157.10         
80568     	0.0913         	0.120678       	16080000  	0.1000    	271.80         
80609     	0.1124         	0.116278       	16090000  	0.1000    	177.70         
80650     	0.1119         	0.116841       	16100000  	0.1000    	217.90         
80690     	0.1108         	0.116647       	16110000  	0.1000    	219.20         
80731     	0.1094         	0.116341       	16120000  	0.1000    	293.70         
80768     	0.1700         	0.115638       	16130000  	0.1000    	293.40         
80808     	0.1082         	0.119156       	16140000  	0.1000    	346.30         
80848     	0.2056         	0.119738       	16150000  	0.1000    	319.50         
80889     	0.0839         	0.123234       	16160000  	0.1000    	320.20         
80926     	0.1314         	0.126566       	16170000  	0.1000    	292.60         
80970     	0.1030         	0.125913       	16180000  	0.1000    	278.80         
81007     	0.1535         	0.125731       	16190000  	0.1000    	268.90         
81045     	0.0962         	0.124525       	16200000  	0.1000    	295.70         
81081     	0.1614         	0.123791       	16210000  	0.1000    	342.50         
81122     	0.0967         	0.125000       	16220000  	0.1000    	226.70         
81161     	0.1420         	0.124441       	16230000  	0.1000    	296.80         
81201     	0.0944         	0.126425       	16240000  	0.1000    	378.90         
81247     	0.1222         	0.126906       	16250000  	0.1000    	195.70         
81284     	0.1303         	0.130044       	16260000  	0.1000    	247.00         
81319     	0.1503         	0.129756       	16270000  	0.1000    	284.60         
81360     	0.0825         	0.127003       	16280000  	0.1000    	255.00         
81399     	0.1658         	0.126887       	16290000  	0.1000    	297.80         
81436     	0.1609         	0.125562       	16300000  	0.1000    	231.30         
81480     	0.1414         	0.122897       	16310000  	0.1000    	308.40         
81518     	0.1488         	0.123678       	16320000  	0.1000    	269.00         
81559     	0.0901         	0.125281       	16330000  	0.1000    	290.20         
81605     	0.1127         	0.127828       	16340000  	0.1000    	328.40         
81651     	0.1022         	0.130084       	16350000  	0.1000    	292.30         
81694     	0.0811         	0.127681       	16360000  	0.1000    	246.40         
81734     	0.1033         	0.127603       	16370000  	0.1000    	339.00         
81772     	0.1375         	0.127362       	16380000  	0.1000    	292.80         
81808     	0.1470         	0.128122       	16390000  	0.1000    	111.70         
81842     	0.1340         	0.122878       	16400000  	0.1000    	151.90         
81883     	0.1332         	0.124344       	16410000  	0.1000    	313.10         
81924     	0.1543         	0.129556       	16420000  	0.1000    	326.10         
81969     	0.1281         	0.125028       	16430000  	0.1000    	328.40         
82001     	0.1419         	0.126022       	16440000  	0.1000    	307.90         
82045     	0.1552         	0.123028       	16450000  	0.1000    	285.60         
82082     	0.1311         	0.123384       	16460000  	0.1000    	274.00         
82124     	0.1752         	0.123650       	16470000  	0.1000    	251.50         
82162     	0.1572         	0.124394       	16480000  	0.1000    	353.40         
82208     	0.0772         	0.122666       	16490000  	0.1000    	336.00         
82249     	0.1478         	0.122922       	16500000  	0.1000    	275.90         
82284     	0.1379         	0.121044       	16510000  	0.1000    	275.90         
82326     	0.1810         	0.121125       	16520000  	0.1000    	265.10         
82369     	0.1134         	0.123200       	16530000  	0.1000    	292.10         
82414     	0.1468         	0.118738       	16540000  	0.1000    	279.10         
82458     	0.0913         	0.124788       	16550000  	0.1000    	289.60         
82497     	0.1378         	0.123050       	16560000  	0.1000    	307.40         
82539     	0.1427         	0.123688       	16570000  	0.1000    	268.30         
82584     	0.1197         	0.125203       	16580000  	0.1000    	305.00         
82639     	0.1271         	0.125784       	16590000  	0.1000    	199.10         
82677     	0.1143         	0.127584       	16600000  	0.1000    	246.10         
82715     	0.1727         	0.124916       	16610000  	0.1000    	272.70         
82756     	0.1421         	0.120622       	16620000  	0.1000    	220.40         
82790     	0.1213         	0.123512       	16630000  	0.1000    	261.70         
82829     	0.1522         	0.123419       	16640000  	0.1000    	332.40         
82868     	0.0827         	0.123584       	16650000  	0.1000    	251.90         
82910     	0.1187         	0.120725       	16660000  	0.1000    	334.00         
82954     	0.0533         	0.120738       	16670000  	0.1000    	230.10         
82995     	0.1142         	0.120553       	16680000  	0.1000    	282.20         
83032     	0.1654         	0.120938       	16690000  	0.1000    	344.40         
83069     	0.1432         	0.120372       	16700000  	0.1000    	318.90         
83110     	0.1165         	0.118181       	16710000  	0.1000    	283.20         
83143     	0.1559         	0.121791       	16720000  	0.1000    	144.30         
83191     	0.0979         	0.119209       	16730000  	0.1000    	168.10         
83229     	0.2074         	0.124903       	16740000  	0.1000    	258.60         
83272     	0.1001         	0.124456       	16750000  	0.1000    	200.90         
83310     	0.1311         	0.122281       	16760000  	0.1000    	275.70         
83354     	0.1181         	0.121209       	16770000  	0.1000    	207.20         
83394     	0.1589         	0.121647       	16780000  	0.1000    	317.30         
83436     	0.0935         	0.124328       	16790000  	0.1000    	253.50         
83480     	0.1368         	0.121741       	16800000  	0.1000    	311.20         
83523     	0.1214         	0.126038       	16810000  	0.1000    	321.50         
83559     	0.1511         	0.124838       	16820000  	0.1000    	296.90         
83599     	0.1361         	0.125756       	16830000  	0.1000    	272.00         
83634     	0.1801         	0.124294       	16840000  	0.1000    	352.30         
83673     	0.1178         	0.121872       	16850000  	0.1000    	218.30         
83714     	0.1527         	0.120512       	16860000  	0.1000    	296.30         
83754     	0.1579         	0.122150       	16870000  	0.1000    	309.10         
83789     	0.1997         	0.121831       	16880000  	0.1000    	320.50         
83829     	0.1478         	0.122741       	16890000  	0.1000    	334.30         
83865     	0.1952         	0.121722       	16900000  	0.1000    	228.50         
83903     	0.1005         	0.121566       	16910000  	0.1000    	250.20         
83939     	0.0951         	0.123828       	16920000  	0.1000    	248.20         
83982     	0.1308         	0.121019       	16930000  	0.1000    	263.50         
84019     	0.1445         	0.115847       	16940000  	0.1000    	335.50         
84056     	0.1500         	0.119206       	16950000  	0.1000    	305.90         
84096     	0.1810         	0.119325       	16960000  	0.1000    	263.50         
84132     	0.0984         	0.119400       	16970000  	0.1000    	281.10         
84171     	0.1580         	0.117616       	16980000  	0.1000    	280.50         
84201     	0.1342         	0.118244       	16990000  	0.1000    	158.70         
84241     	0.2214         	0.117328       	17000000  	0.1000    	251.20         
84278     	0.1359         	0.119166       	17010000  	0.1000    	354.10         
84317     	0.1302         	0.121747       	17020000  	0.1000    	290.90         
84359     	0.1610         	0.121356       	17030000  	0.1000    	291.40         
84400     	0.1360         	0.119753       	17040000  	0.1000    	306.40         
84436     	0.1531         	0.122903       	17050000  	0.1000    	317.60         
84476     	0.1297         	0.122444       	17060000  	0.1000    	300.40         
84512     	0.1430         	0.123572       	17070000  	0.1000    	362.80         
84553     	0.1264         	0.122322       	17080000  	0.1000    	314.50         
84589     	0.1336         	0.118319       	17090000  	0.1000    	295.10         
84627     	0.1866         	0.119019       	17100000  	0.1000    	282.10         
84667     	0.1138         	0.121350       	17110000  	0.1000    	233.10         
84700     	0.1594         	0.119938       	17120000  	0.1000    	210.80         
84739     	0.1517         	0.122247       	17130000  	0.1000    	276.60         
84789     	0.1068         	0.119234       	17140000  	0.1000    	180.50         
84829     	0.1181         	0.117441       	17150000  	0.1000    	327.20         
84864     	0.1324         	0.120453       	17160000  	0.1000    	301.30         
84907     	0.1569         	0.119512       	17170000  	0.1000    	328.20         
84952     	0.1300         	0.124038       	17180000  	0.1000    	269.20         
84997     	0.0563         	0.124853       	17190000  	0.1000    	303.30         
85038     	0.0972         	0.122294       	17200000  	0.1000    	316.60         
85073     	0.1414         	0.122828       	17210000  	0.1000    	368.20         
85108     	0.1973         	0.122003       	17220000  	0.1000    	314.00         
85142     	0.1818         	0.123666       	17230000  	0.1000    	289.60         
85179     	0.1136         	0.123047       	17240000  	0.1000    	319.00         
85214     	0.1541         	0.126478       	17250000  	0.1000    	179.90         
85255     	0.1717         	0.128450       	17260000  	0.1000    	285.60         
85298     	0.1418         	0.129466       	17270000  	0.1000    	222.90         
85336     	0.1350         	0.130166       	17280000  	0.1000    	303.50         
85377     	0.1217         	0.129469       	17290000  	0.1000    	223.20         
85411     	0.1359         	0.132272       	17300000  	0.1000    	311.90         
85450     	0.1542         	0.131694       	17310000  	0.1000    	334.60         
85488     	0.1769         	0.129681       	17320000  	0.1000    	250.70         
85530     	0.1247         	0.128012       	17330000  	0.1000    	371.80         
85566     	0.1709         	0.128041       	17340000  	0.1000    	374.50         
85600     	0.1193         	0.129878       	17350000  	0.1000    	364.50         
85633     	0.2001         	0.127803       	17360000  	0.1000    	228.90         
85677     	0.1293         	0.130713       	17370000  	0.1000    	259.70         
85719     	0.1429         	0.126684       	17380000  	0.1000    	313.60         
85756     	0.1446         	0.127397       	17390000  	0.1000    	339.50         
85803     	0.1204         	0.126584       	17400000  	0.1000    	347.70         
