Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
25304     	0.0761         	0.011306       	2240000   	0.1000    	139.00         
25341     	0.0950         	0.011825       	2250000   	0.1000    	168.20         
25372     	0.0863         	0.011594       	2260000   	0.1000    	150.80         
25410     	0.1009         	0.012144       	2270000   	0.1000    	152.20         
25448     	0.0657         	0.012347       	2280000   	0.1000    	162.90         
25482     	0.0723         	0.012791       	2290000   	0.1000    	141.50         
25523     	0.0785         	0.012203       	2300000   	0.1000    	109.90         
25558     	0.0861         	0.013609       	2310000   	0.1000    	117.70         
25591     	0.1186         	0.013916       	2320000   	0.1000    	161.30         
25627     	0.0653         	0.014494       	2330000   	0.1000    	133.40         
25661     	0.0705         	0.013784       	2340000   	0.1000    	173.10         
25696     	0.0740         	0.013638       	2350000   	0.1000    	136.70         
25730     	0.0843         	0.014675       	2360000   	0.1000    	141.00         
25769     	0.0627         	0.015025       	2370000   	0.1000    	208.10         
25805     	0.0799         	0.014669       	2380000   	0.1000    	159.60         
25838     	0.0841         	0.014997       	2390000   	0.1000    	135.40         
25877     	0.0604         	0.016125       	2400000   	0.1000    	158.80         
25912     	0.1023         	0.015741       	2410000   	0.1000    	144.40         
25949     	0.0655         	0.015331       	2420000   	0.1000    	229.10         
25984     	0.0992         	0.015981       	2430000   	0.1000    	168.80         
26023     	0.0848         	0.016247       	2440000   	0.1000    	190.80         
26054     	0.0941         	0.016103       	2450000   	0.1000    	168.60         
26089     	0.0733         	0.016947       	2460000   	0.1000    	151.30         
26129     	0.0775         	0.016859       	2470000   	0.1000    	182.70         
26170     	0.0628         	0.016659       	2480000   	0.1000    	119.80         
26212     	0.0594         	0.017666       	2490000   	0.1000    	183.70         
26249     	0.0886         	0.017362       	2500000   	0.1000    	213.00         
26287     	0.1022         	0.018759       	2510000   	0.1000    	173.80         
26328     	0.0687         	0.019069       	2520000   	0.1000    	149.30         
26366     	0.0760         	0.019106       	2530000   	0.1000    	188.50         
26401     	0.0897         	0.019066       	2540000   	0.1000    	211.50         
26437     	0.1090         	0.017916       	2550000   	0.1000    	217.20         
26473     	0.0719         	0.018659       	2560000   	0.1000    	162.00         
26514     	0.0818         	0.019278       	2570000   	0.1000    	193.40         
26542     	0.0935         	0.020447       	2580000   	0.1000    	216.90         
26571     	0.1186         	0.020500       	2590000   	0.1000    	168.20         
26613     	0.0957         	0.020078       	2600000   	0.1000    	200.20         
26646     	0.0957         	0.019762       	2610000   	0.1000    	138.20         
26685     	0.0986         	0.021481       	2620000   	0.1000    	181.30         
26721     	0.0571         	0.022241       	2630000   	0.1000    	105.10         
26761     	0.1218         	0.022638       	2640000   	0.1000    	160.90         
26794     	0.0929         	0.024869       	2650000   	0.1000    	153.60         
26826     	0.1065         	0.024116       	2660000   	0.1000    	182.20         
26864     	0.0709         	0.024628       	2670000   	0.1000    	194.20         
26901     	0.1092         	0.024006       	2680000   	0.1000    	218.90         
26935     	0.1041         	0.024875       	2690000   	0.1000    	150.70         
26972     	0.0924         	0.024991       	2700000   	0.1000    	143.50         
27012     	0.0891         	0.026503       	2710000   	0.1000    	252.40         
27047     	0.0919         	0.025684       	2720000   	0.1000    	205.20         
27084     	0.0651         	0.028006       	2730000   	0.1000    	152.50         
27122     	0.0861         	0.026341       	2740000   	0.1000    	185.80         
27166     	0.0687         	0.029075       	2750000   	0.1000    	148.50         
27202     	0.0719         	0.030528       	2760000   	0.1000    	172.30         
27232     	0.1103         	0.028244       	2770000   	0.1000    	155.40         
27265     	0.0843         	0.027725       	2780000   	0.1000    	148.10         
27302     	0.1041         	0.029159       	2790000   	0.1000    	188.90         
27336     	0.1125         	0.030359       	2800000   	0.1000    	228.80         
27376     	0.0681         	0.028294       	2810000   	0.1000    	194.70         
27408     	0.1036         	0.028425       	2820000   	0.1000    	249.20         
27444     	0.0822         	0.028950       	2830000   	0.1000    	199.40         
27482     	0.0982         	0.029912       	2840000   	0.1000    	238.40         
27512     	0.1272         	0.030631       	2850000   	0.1000    	271.00         
27550     	0.1261         	0.031497       	2860000   	0.1000    	221.10         
27587     	0.0858         	0.029612       	2870000   	0.1000    	174.90         
27623     	0.0796         	0.030788       	2880000   	0.1000    	195.40         
27656     	0.1189         	0.032009       	2890000   	0.1000    	194.60         
27688     	0.0871         	0.031894       	2900000   	0.1000    	214.70         
27723     	0.1353         	0.034622       	2910000   	0.1000    	220.20         
27756     	0.0852         	0.034941       	2920000   	0.1000    	201.50         
27793     	0.0990         	0.034503       	2930000   	0.1000    	200.50         
27828     	0.1224         	0.035272       	2940000   	0.1000    	203.40         
27865     	0.1239         	0.035953       	2950000   	0.1000    	153.30         
27900     	0.1201         	0.036697       	2960000   	0.1000    	192.60         
27937     	0.1149         	0.037500       	2970000   	0.1000    	239.30         
27968     	0.0968         	0.036116       	2980000   	0.1000    	245.50         
28001     	0.0958         	0.036106       	2990000   	0.1000    	204.10         
28039     	0.0995         	0.036853       	3000000   	0.1000    	224.10         
28076     	0.1083         	0.037609       	3010000   	0.1000    	196.30         
28108     	0.1122         	0.039534       	3020000   	0.1000    	203.30         
28144     	0.0857         	0.038791       	3030000   	0.1000    	197.60         
28177     	0.1007         	0.038594       	3040000   	0.1000    	178.00         
28207     	0.0958         	0.038212       	3050000   	0.1000    	248.00         
28248     	0.0854         	0.038978       	3060000   	0.1000    	172.50         
28284     	0.1088         	0.042184       	3070000   	0.1000    	201.10         
28326     	0.1040         	0.040338       	3080000   	0.1000    	207.90         
28366     	0.0811         	0.040284       	3090000   	0.1000    	197.10         
28403     	0.0768         	0.040319       	3100000   	0.1000    	176.20         
28438     	0.1050         	0.040616       	3110000   	0.1000    	257.00         
28471     	0.1168         	0.040988       	3120000   	0.1000    	229.20         
28506     	0.1332         	0.041362       	3130000   	0.1000    	243.30         
28544     	0.0865         	0.043741       	3140000   	0.1000    	239.50         
28581     	0.0852         	0.044041       	3150000   	0.1000    	213.60         
28614     	0.1485         	0.044041       	3160000   	0.1000    	195.40         
28650     	0.1081         	0.043350       	3170000   	0.1000    	193.30         
28687     	0.0756         	0.044903       	3180000   	0.1000    	195.60         
28727     	0.0650         	0.047200       	3190000   	0.1000    	168.00         
28768     	0.1096         	0.047491       	3200000   	0.1000    	234.00         
28805     	0.0925         	0.046962       	3210000   	0.1000    	263.10         
28841     	0.0852         	0.047991       	3220000   	0.1000    	207.10         
28879     	0.1141         	0.046600       	3230000   	0.1000    	246.80         
28916     	0.1014         	0.045369       	3240000   	0.1000    	196.80         
28951     	0.0936         	0.049947       	3250000   	0.1000    	235.20         
28987     	0.1034         	0.050128       	3260000   	0.1000    	236.40         
29021     	0.1045         	0.048606       	3270000   	0.1000    	233.20         
29052     	0.1153         	0.046603       	3280000   	0.1000    	168.20         
29086     	0.1270         	0.050069       	3290000   	0.1000    	263.80         
29122     	0.0967         	0.047944       	3300000   	0.1000    	208.00         
29156     	0.1103         	0.049553       	3310000   	0.1000    	186.20         
29189     	0.1450         	0.052509       	3320000   	0.1000    	217.50         
29227     	0.0985         	0.051719       	3330000   	0.1000    	249.30         
29261     	0.1144         	0.055197       	3340000   	0.1000    	227.40         
29293     	0.0997         	0.053081       	3350000   	0.1000    	224.60         
29331     	0.1264         	0.049400       	3360000   	0.1000    	178.60         
29373     	0.1135         	0.052281       	3370000   	0.1000    	169.00         
29406     	0.1037         	0.049456       	3380000   	0.1000    	239.50         
29442     	0.1211         	0.050000       	3390000   	0.1000    	232.70         
29481     	0.0928         	0.050556       	3400000   	0.1000    	136.70         
29520     	0.1118         	0.051775       	3410000   	0.1000    	224.90         
29557     	0.0950         	0.053975       	3420000   	0.1000    	215.40         
29594     	0.1069         	0.054584       	3430000   	0.1000    	254.60         
29626     	0.1344         	0.056066       	3440000   	0.1000    	255.70         
29657     	0.1092         	0.056434       	3450000   	0.1000    	288.70         
29689     	0.1116         	0.053716       	3460000   	0.1000    	214.20         
29726     	0.1187         	0.057822       	3470000   	0.1000    	179.50         
29759     	0.0942         	0.057994       	3480000   	0.1000    	222.10         
29800     	0.1183         	0.058434       	3490000   	0.1000    	234.40         
29829     	0.0873         	0.056925       	3500000   	0.1000    	206.60         
29866     	0.1185         	0.055269       	3510000   	0.1000    	201.40         
29902     	0.1110         	0.056331       	3520000   	0.1000    	255.60         
29940     	0.0905         	0.056222       	3530000   	0.1000    	231.80         
29983     	0.0792         	0.055081       	3540000   	0.1000    	249.50         
30014     	0.1075         	0.054391       	3550000   	0.1000    	166.80         
30049     	0.1303         	0.057666       	3560000   	0.1000    	275.70         
30083     	0.1035         	0.058003       	3570000   	0.1000    	168.50         
30118     	0.0986         	0.057216       	3580000   	0.1000    	304.50         
30149     	0.1371         	0.060081       	3590000   	0.1000    	212.10         
30183     	0.1027         	0.058909       	3600000   	0.1000    	236.00         
30216     	0.1161         	0.057688       	3610000   	0.1000    	203.50         
30251     	0.0905         	0.057497       	3620000   	0.1000    	251.20         
