Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
30879     	0.0363         	0.007317       	4100000   	0.1000    	262.50         
30908     	0.0437         	0.007513       	4110000   	0.1000    	238.00         
30938     	0.0367         	0.007841       	4120000   	0.1000    	263.70         
30977     	0.0418         	0.008086       	4130000   	0.1000    	207.40         
31008     	0.0390         	0.007734       	4140000   	0.1000    	269.00         
31041     	0.0325         	0.007622       	4150000   	0.1000    	301.70         
31078     	0.0337         	0.007622       	4160000   	0.1000    	257.40         
31113     	0.0373         	0.007422       	4170000   	0.1000    	298.30         
31144     	0.0338         	0.007753       	4180000   	0.1000    	253.50         
31181     	0.0374         	0.007542       	4190000   	0.1000    	263.80         
31213     	0.0369         	0.007430       	4200000   	0.1000    	292.10         
31243     	0.0388         	0.007742       	4210000   	0.1000    	298.30         
31275     	0.0399         	0.007605       	4220000   	0.1000    	272.00         
31306     	0.0357         	0.007439       	4230000   	0.1000    	286.50         
31338     	0.0398         	0.007501       	4240000   	0.1000    	279.50         
31381     	0.0369         	0.007480       	4250000   	0.1000    	294.40         
31411     	0.0389         	0.007243       	4260000   	0.1000    	260.30         
31440     	0.0363         	0.007168       	4270000   	0.1000    	246.30         
31472     	0.0383         	0.007865       	4280000   	0.1000    	332.00         
31511     	0.0373         	0.007582       	4290000   	0.1000    	280.20         
31542     	0.0405         	0.007268       	4300000   	0.1000    	251.70         
31576     	0.0364         	0.007548       	4310000   	0.1000    	209.00         
31610     	0.0356         	0.007615       	4320000   	0.1000    	289.90         
